stop_id,stop_name,stop_lat,stop_lon,stop_IBNR
81901i,Nowy Sącz_i,49.60638197092,20.70217668123,134.0
40832i,Międzyrzec Podlaski_i,51.97602474764,22.7854278251,125.0
47001i,Skierniewice_i,51.96730420328,20.15043398413,186.0
61200i,Kluczbork_i,50.97085253899,18.20118218095,74.0
79020i,Zakopane_i,49.30075799047,19.96301588666,253.0
43406i,Kościan_i,52.07932767218,16.64246164153,82.0
67900i,Chałupki_i,49.9256534476,18.31153213441,278.0
48504i,Warka_i,51.79312701868,21.16958188228,2275.0
48033i,Skarżysko Kościelne_i,51.12214962411,20.91765162426,2215.0
10603i,Szczytno_i,53.56020424599,20.99707764687,207.0
260653i,Gorzów Wielkopolski Wschodni_i,52.7318397516,15.24941829696,8122.0
19430i,Zduńska Wola_i,51.61127947075,18.94675425261,260.0
82032i,Stary Sącz_i,49.55908636084,20.64342048454,194.0
47704i,Piotrków Trybunalski_i,51.41082312766,19.68475819874,153.0
24000i,Białystok_i,53.13357012396,23.1353969616,6.0
69823i,Zabrze_i,50.3053150488,18.78726481318,251.0
57521i,Duszniki-Zdrój_i,50.40912607558,16.38563095987,35.0
24893i,Dąbrowa Białostocka_i,53.64823698271,23.36495438078,1102.0
50484i,Świdnik Miasto_i,51.22379900765,22.69500085715,214.0
26104i,Zbąszynek_i,52.24319855199,15.81866168851,259.0
28969i,Wronki_i,52.7051665891,16.38586900418,249.0
28803i,Szamotuły_i,52.60299231987,16.58629667021,199.0
76109i,Bielsko-Biała Główna_i,49.83001185919,19.04538261071,7.0
73700i,Tychy_i,50.13617725106,18.96409748912,230.0
65094i,Nisko_i,50.5141100868,22.14069776275,2163.0
55806i,Jelenia Góra_i,50.90260149015,15.7559269735,63.0
57554i,Kudowa-Zdrój_i,50.42973323862,16.24423026502,91.0
66407i,Biłgoraj_i,50.55142585764,22.73176430583,2029.0
8151i,Elbląg_i,54.15089738607,19.41618997433,37.0
44008i,Krotoszyn_i,51.70152870299,17.42615102649,88.0
82404i,Muszyna_i,49.34599381066,20.89367409099,128.0
32359i,Gostynin_i,52.43336054116,19.4761607877,1137.0
54007i,Chojnów_i,51.27768932412,15.93743919253,902.0
75309i,Zawiercie_i,50.48108578986,19.42316494732,258.0
51946i,Pieńsk_i,51.24537151725,15.04706640608,6343.0
2477i,Recz Pomorski_i,53.27062872769,15.56137551513,8306.0
279919i,Białystok Zielone Wzgórza_i,53.11686060601,23.1054335779,6623.0
19174i,Babiak_i,52.35331125446,18.67035268664,5023.0
60608i,Opole Główne_i,50.66154613649,17.92793674231,141.0
71555i,Olesno Śląskie_i,50.88215511747,18.42471599042,137.0
46789i,Łódź Żabiniec_i,51.79352425398,19.40702408284,1262.0
66449i,Tereszpol Biłgorajski_i,50.57453645358,22.88550852656,2266.0
42200i,Głogów_i,51.66967512769,16.07957260999,44.0
30601i,Poznań Główny_i,52.40162558145,16.91158327395,159.0
33902i,Piaseczno_i,52.06656150582,21.01725960979,430.0
16188i,Chodzież_i,52.99419951966,16.90957992122,17.0
44701i,Jarocin_i,51.9691396654,17.49470003554,56.0
73106i,Chorzów Batory_i,50.27841150069,18.94469975352,4061.0
76000i,Czechowice-Dziedzice_i,49.91535743587,19.00664805293,23.0
179223i,Bohumín_i,49.90081976766,18.35969923854,
26146i,Zbąszyń_i,52.25945349529,15.89568303348,7559.0
18838i,Inowrocław Rąbinek_i,52.76926334759,18.24369370401,5230.0
84400i,Przemyśl Główny_i,49.78371640149,22.77800023019,162.0
64899i,Włoszczowa Północ_i,50.85670346333,19.94616149783,2286.0
38307i,Małkinia_i,52.69415895659,22.03357172883,119.0
32003i,Mogilno_i,52.65857188473,17.94605076941,126.0
27805i,Zielona Góra Główna_i,51.94743950846,15.51348489897,267.0
68700i,Racibórz_i,50.0904006231,18.2264190835,167.0
41558i,Żary_i,51.63432560927,15.13845108028,270.0
14407i,Piła Główna_i,53.14309783834,16.74507578666,151.0
30122i,Słupca_i,52.28741036413,17.85207509458,7457.0
32524i,Łęczyca_i,52.04922785545,19.19323861063,1254.0
82669i,Rzeszów Główny_i,50.04307416499,22.00594817934,178.0
83600i,Sanok_i,49.55275654138,22.21155719156,180.0
3004i,Szczecinek_i,53.69353652129,16.70497103387,206.0
2204i,Stargard_i,53.33942629473,15.03140769201,198.0
83246i,Nowa Sarzyna_i,50.32065517764,22.34788645327,3195.0
179200i,Mockava_i,54.32812093551,23.35573813462,
42127i,Bytom Odrzański_i,51.72626162843,15.82206209382,7069.0
29645i,Oborniki Wielkopolskie Miasto_i,52.64561481549,16.8202492644,7321.0
57497i,Polanica Zdrój_i,50.39763084631,16.51362060428,157.0
75424i,Myszków_i,50.57438314385,19.32880281866,4228.0
38653i,Warszawa Wschodnia_i,52.25143798823,21.05225084066,244.0
32417i,Płock Radziwie_i,52.5242193615,19.67225016071,280.0
22442i,Działdowo_i,53.23894199774,20.1672217791,402.0
179221i,Petrovice u Karviné_i,49.89406074761,18.55008243442,
17202i,Laskowice Pomorskie_i,53.49127459736,18.45632827308,97.0
251575i,Małaszewicze Przystanek_i,52.02702328044,23.53101906754,116.0
56697i,Otmuchów_i,50.47412628018,17.15278337229,6327.0
4101i,Kołobrzeg_i,54.18220163355,15.57077765709,78.0
10827i,Ruciane Nida_i,53.64918966836,21.56292929043,435.0
8086i,Sztum_i,53.92566559823,19.02113221403,5619.0
45906i,Ostrów Wielkopolski_i,51.6496675147,17.80517738591,145.0
59048i,Środa Śląska_i,51.18943385646,16.60660206735,6459.0
28100i,Świebodzin_i,52.24530528201,15.54018141065,215.0
22202i,Nidzica_i,53.35711425351,20.41398876596,418.0
9456i,Olsztynek_i,53.58481033064,20.29516784826,5440.0
54551i,Wałbrzych Miasto_i,50.786359535,16.28527885302,6487.0
46565i,Łódź Chojny_i,51.72641334627,19.48432155992,111.0
4135i,Ustronie Morskie_i,54.20030545011,15.74765922422,283.0
14043i,Witnica_i,52.66737323074,14.89613557767,8440.0
83261i,Jarosław_i,50.01072068252,22.67726720859,57.0
54403i,Jaworzyna Śląska_i,50.91252237851,16.42891994556,61.0
59691i,Twardogóra_i,51.36031625873,17.46855667725,6482.0
33191i,Koło_i,52.21111740584,18.63211511493,77.0
33605i,Warszawa Centralna_i,52.22884143194,21.0032749828,242.0
73478i,Sosnowiec Południowy_i,50.26988844279,19.12518348557,4315.0
179212i,Frankfurt (Oder)_i,52.33643454168,14.54657617299,9404.0
26708i,Międzyrzecz_i,52.44527366544,15.59291895114,7286.0
69708i,Gliwice_i,50.3010996285,18.67722702764,43.0
21501i,Aleksandrów Kujawski_i,52.87577962272,18.69652461131,5021.0
5256i,Lębork_i,54.53362086617,17.75043008566,101.0
280397i,Szczebrzeszyn_i,50.68085834288,22.98769263267,6645.0
79806i,Brzesko Okocim_i,49.98672857214,20.60975255869,3043.0
82586i,Łomnica Zdrój_i,49.41945420007,20.72489573541,3160.0
7302i,Pruszcz Gdański_i,54.25745421232,18.64679795947,515.0
20719i,Kowalewo Pomorskie_i,53.16390015664,18.86912122812,509.0
8474i,Smętowo_i,53.74783147334,18.68602577636,520.0
15537i,Krajenka_i,53.28905096242,16.99163627891,8184.0
3632i,Świdwin_i,53.78111392914,15.77274066944,8398.0
84434i,Przemyśl Zasanie_i,49.79333476461,22.77345105872,3232.0
83501i,Krosno_i,49.69362843372,21.74929051956,87.0
258467i,Zamość Starówka_i,50.71700579393,23.26270216325,275.0
40998i,Terespol_i,52.07398543681,23.60112306555,222.0
851i,Gryfino_i,53.25433443787,14.49291904509,507.0
26500i,Skwierzyna_i,52.59049577374,15.49964522587,519.0
51862i,Zgorzelec Miasto_i,51.15461801471,15.0201610086,266.0
77107i,Oświęcim_i,50.04166577323,19.20004194494,146.0
