Station Name,Travel Time
Olsztyn Główny_i,0
Olsztyn Główny_o,3
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,18
Olsztynek_i,1
Olsztynek_o,19
Nidzica_i,1
Nidzica_o,15
Działdowo_i,1
Działdowo_o,8
Mława_i,1
Mława_o,14
Ciechanów_i,1
Ciechanów_o,19
Nasielsk_i,0
Nasielsk_o,11
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,8
Legionowo_i,1
Legionowo_o,12
Warszawa Gdańska_i,17
Warszawa Gdańska_o,4
Warszawa Młynów_i,2
Warszawa Młynów_o,3
Warszawa Zachodnia (Peron 9)_i,3
Warszawa Zachodnia (Peron 9)_o,9
Warszawa Służewiec_i,1
Warszawa Służewiec_o,7
Piaseczno_i,1
Piaseczno_o,14
Warka_i,1
Warka_o,23
Radom Główny_i,2
Radom Główny_o,24
Skarżysko Kamienna_i,4
Skarżysko Kamienna_o,7
Suchedniów_i,0
Suchedniów_o,25
Kielce_i,3
Kielce_o,32
Jędrzejów_i,1
Jędrzejów_o,12
Sędziszów_i,1
Sędziszów_o,17
Miechów_i,1
Miechów_o,30
Kraków Główny_i,0
Kraków Główny_o,448
