Station Name,Travel Time
Olsztyn Główny_i,0
Olsztyn Główny_o,3
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,29
Ostróda_i,1
Ostróda_o,20
Iława Główna_i,2
Iława Główna_o,22
Jabłonowo Pomorskie_i,1
Jabłonowo Pomorskie_o,12
Wąbrzeźno_i,1
Wąbrzeźno_o,9
Kowalewo Pomorskie_i,1
Kowalewo Pomorskie_o,14
Toruń Wschodni_i,1
Toruń Wschodni_o,3
Toruń Miasto_i,1
Toruń Miasto_o,3
Toruń Główny_i,2
Toruń Główny_o,22
Inowrocław_i,1
Inowrocław_o,17
Mogilno_i,2
Mogilno_o,17
Gniezno_i,1
Gniezno_o,30
Poznań Główny_i,18
Poznań Główny_o,25
Kościan_i,2
Kościan_o,16
Leszno_i,2
Leszno_o,19
Rawicz_i,1
Rawicz_o,10
Żmigród_i,1
Żmigród_o,12
Oborniki Śląskie_i,1
Oborniki Śląskie_o,13
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,5
Wrocław Główny_i,0
Wrocław Główny_o,1340
