Station Name,Travel Time
Łódź Fabryczna_i,12
Łódź Fabryczna_o,6
Łódź Widzew_i,1
Łódź Widzew_o,13
Koluszki_i,1
Koluszki_o,18
Skierniewice_i,1
Skierniewice_o,12
Żyrardów_i,1
Żyrardów_o,19
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,5
Warszawa Centralna_i,9
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,18
Wołomin_i,1
Wołomin_o,9
Tłuszcz_i,1
Tłuszcz_o,11
Łochów_i,1
Łochów_o,15
Małkinia_i,1
Małkinia_o,12
Czyżew_i,1
Czyżew_o,10
Szepietowo_i,1
Szepietowo_o,19
Łapy_i,1
Łapy_o,13
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,3
Białystok_i,0
Białystok_o,339
