Station Name,Travel Time
Łódź Fabryczna_i,12
Łódź Fabryczna_o,6
Łódź Widzew_i,2
Łódź Widzew_o,13
Koluszki_i,1
Koluszki_o,19
Skierniewice_i,2
Skierniewice_o,12
Żyrardów_i,2
Żyrardów_o,19
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,5
Warszawa Centralna_i,18
Warszawa Centralna_o,6
Warszawa Wschodnia_i,13
Warszawa Wschodnia_o,12
Legionowo_i,1
Legionowo_o,8
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,29
Ciechanów_i,1
Ciechanów_o,14
Mława_i,1
Mława_o,9
Działdowo_i,1
Działdowo_o,14
Nidzica_i,1
Nidzica_o,19
Olsztynek_i,1
Olsztynek_o,26
Olsztyn Zachodni_i,4
Olsztyn Zachodni_o,4
Olsztyn Główny_i,0
Olsztyn Główny_o,542
