Station Name,Travel Time
Lublin Główny_i,0
Lublin Główny_o,4
Lublin Zachodni_i,1
Lublin Zachodni_o,11
Nałęczów_i,1
Nałęczów_o,9
Puławy Miasto_i,1
Puławy Miasto_o,31
Pionki Zachodnie_i,1
Pionki Zachodnie_o,14
Radom Główny_i,2
Radom Główny_o,27
Skarżysko Kamienna_i,3
Skarżysko Kamienna_o,7
Suchedniów_i,1
Suchedniów_o,26
Kielce_i,26
Kielce_o,34
Włoszczowa_i,6
Włoszczowa_o,17
Koniecpol_i,1
Koniecpol_o,27
Częstochowa Stradom_i,2
Częstochowa Stradom_o,20
Lubliniec_i,2
Lubliniec_o,30
Opole Główne_i,3
Opole Główne_o,19
Brzeg_i,1
Brzeg_o,8
Oława_i,1
Oława_o,17
Wrocław Główny_i,0
Wrocław Główny_o,1629
