Station Name,Travel Time
Gdynia Główna_i,5
Gdynia Główna_o,8
Sopot_i,2
Sopot_o,4
Gdańsk Oliwa_i,2
Gdańsk Oliwa_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Główny_i,2
Gdańsk Główny_o,17
Tczew_i,3
Tczew_o,11
Malbork_i,1
Malbork_o,34
Iława Główna_i,1
Iława Główna_o,31
Działdowo_i,1
Działdowo_o,68
Warszawa Gdańska_i,16
Warszawa Gdańska_o,117
Zawiercie_i,1
Zawiercie_o,17
Dąbrowa Górnicza_i,3
Dąbrowa Górnicza_o,10
Sosnowiec Główny_i,2
Sosnowiec Główny_o,9
Katowice_i,5
Katowice_o,15
Tychy_i,3
Tychy_o,26
Rybnik_i,2
Rybnik_o,14
Wodzisław Śląski_i,1
Wodzisław Śląski_o,17
Chałupki_i,1
Chałupki_o,7
Bohumín_i,0
Bohumín_o,1039
