Station Name,Travel Time
Warszawa Wschodnia_i,25
Warszawa Wschodnia_o,23
Mińsk Mazowiecki_i,1
Mińsk Mazowiecki_o,9
Mrozy_i,1
Mrozy_o,14
Siedlce Zachodnie_i,1
Siedlce Zachodnie_o,3
Siedlce_i,1
Siedlce_o,21
Niemojki_i,1
Niemojki_o,10
Sarnaki_i,1
Sarnaki_o,7
Siemiatycze_i,1
Siemiatycze_o,10
Nurzec_i,1
Nurzec_o,12
Czeremcha_i,1
Czeremcha_o,18
Hajnówka_i,2
Hajnówka_o,20
Bielsk Podlaski_i,1
Bielsk Podlaski_o,27
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,3
Białystok_i,0
Białystok_o,1910
