Station Name,Travel Time
Hrubieszów Miasto_i,0
Hrubieszów Miasto_o,11
Werbkowice_i,1
Werbkowice_o,30
Zamość Wschód_i,1
Zamość Wschód_o,2
Zamość Starówka_i,1
Zamość Starówka_o,3
Zamość_i,2
Zamość_o,11
Zawada_i,25
Zawada_o,18
Izbica_i,1
Izbica_o,12
Krasnystaw Miasto_i,1
Krasnystaw Miasto_o,24
Trawniki_i,1
Trawniki_o,16
Świdnik Miasto_i,1
Świdnik Miasto_o,9
Lublin Główny_i,29
Lublin Główny_o,5
Lublin Zachodni_i,1
Lublin Zachodni_o,12
Nałęczów_i,1
Nałęczów_o,10
Puławy Miasto_i,1
Puławy Miasto_o,11
Dęblin_i,1
Dęblin_o,24
Pilawa_i,1
Pilawa_o,12
Otwock_i,1
Otwock_o,19
Warszawa Wschodnia_i,9
Warszawa Wschodnia_o,6
Warszawa Centralna_i,11
Warszawa Centralna_o,3
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,30
Sochaczew_i,1
Sochaczew_o,13
Łowicz Główny_i,1
Łowicz Główny_o,21
Kutno_i,1
Kutno_o,22
Koło_i,1
Koło_o,14
Konin_i,1
Konin_o,13
Słupca_i,1
Słupca_o,12
Września_i,1
Września_o,19
Swarzędz_i,1
Swarzędz_o,18
Poznań Główny_i,16
Poznań Główny_o,18
Szamotuły_i,1
Szamotuły_o,9
Wronki_i,1
Wronki_o,21
Krzyż_i,5
Krzyż_o,16
Dobiegniew_i,1
Dobiegniew_o,27
Choszczno_i,4
Choszczno_o,30
Stargard_i,1
Stargard_o,20
Szczecin Dąbie_i,1
Szczecin Dąbie_o,12
Szczecin Główny_i,24
Szczecin Główny_o,12
Szczecin Dąbie_i,3
Szczecin Dąbie_o,16
Goleniów_i,2
Goleniów_o,17
Wysoka Kamieńska_i,1
Wysoka Kamieńska_o,21
Międzyzdroje_i,2
Międzyzdroje_o,12
Świnoujście_i,0
Świnoujście_o,403
