Station Name,Travel Time
Kostrzyn_i,0
Kostrzyn_o,17
Witnica_i,1
Witnica_o,20
Gorzów Wielkopolski_i,1
Gorzów Wielkopolski_o,2
Gorzów Wielkopolski Wschodni_i,1
Gorzów Wielkopolski Wschodni_o,21
Strzelce Krajeńskie Wschód_i,1
Strzelce Krajeńskie Wschód_o,13
Nowe Drezdenko_i,1
Nowe Drezdenko_o,12
Krzyż_i,2
Krzyż_o,10
Wieleń_i,1
Wieleń_o,19
Trzcianka_i,1
Trzcianka_o,18
Piła Główna_i,3
Piła Główna_o,18
Krajenka_i,1
Krajenka_o,8
Złotów_i,1
Złotów_o,17
Lipka Krajeńska_i,1
Lipka Krajeńska_o,23
Chojnice_i,1
Chojnice_o,22
Czersk_i,1
Czersk_o,6
Łąg_i,1
Łąg_o,4
Czarna Woda_i,1
Czarna Woda_o,8
Kaliska_i,1
Kaliska_o,18
Starogard Gdański_i,1
Starogard Gdański_o,20
Tczew_i,29
Tczew_o,25
Gdańsk Główny_i,3
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Sopot_i,2
Sopot_o,9
Gdynia Główna_i,5
Gdynia Główna_o,1519
