Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,5
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,4
Wrocław Nadodrze_i,1
Wrocław Nadodrze_o,19
Oleśnica Rataje_i,2
Oleśnica Rataje_o,15
Twardogóra_i,0
Twardogóra_o,31
Ostrów Wielkopolski_i,4
Ostrów Wielkopolski_o,15
Kalisz_i,1
Kalisz_o,30
Sieradz_i,8
Sieradz_o,12
Zduńska Wola_i,1
Zduńska Wola_o,8
Łask_i,1
Łask_o,10
Pabianice_i,1
Pabianice_o,15
Łódź Chojny_i,1
Łódź Chojny_o,8
Łódź Widzew_i,3
Łódź Widzew_o,14
Koluszki_i,1
Koluszki_o,18
Skierniewice_i,1
Skierniewice_o,10
Żyrardów_i,1
Żyrardów_o,18
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,4
Warszawa Centralna_i,14
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,16
Wołomin_i,1
Wołomin_o,10
Tłuszcz_i,1
Tłuszcz_o,10
Łochów_i,1
Łochów_o,14
Małkinia_i,1
Małkinia_o,12
Czyżew_i,1
Czyżew_o,10
Szepietowo_i,1
Szepietowo_o,20
Łapy_i,1
Łapy_o,13
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,3
Białystok_i,13
Białystok_o,3
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,29
Mońki_i,1
Mońki_o,11
Osowiec_i,0
Osowiec_o,17
Grajewo_i,4
Grajewo_o,18
Ełk_i,0
Ełk_o,1350
