Station Name,Travel Time
Zielona Góra Główna_i,0
Zielona Góra Główna_o,18
Sulechów_i,7
Sulechów_o,11
Babimost_i,1
Babimost_o,8
Zbąszynek_i,12
Zbąszynek_o,6
Zbąszyń_i,1
Zbąszyń_o,11
Nowy Tomyśl_i,1
Nowy Tomyśl_o,12
Opalenica_i,1
Opalenica_o,25
Poznań Główny_i,22
Poznań Główny_o,29
Gniezno_i,4
Gniezno_o,17
Mogilno_i,1
Mogilno_o,16
Inowrocław_i,1
Inowrocław_o,22
Toruń Główny_i,4
Toruń Główny_o,4
Toruń Miasto_i,1
Toruń Miasto_o,3
Toruń Wschodni_i,1
Toruń Wschodni_o,14
Kowalewo Pomorskie_i,1
Kowalewo Pomorskie_o,9
Wąbrzeźno_i,1
Wąbrzeźno_o,11
Jabłonowo Pomorskie_i,1
Jabłonowo Pomorskie_o,22
Iława Główna_i,2
Iława Główna_o,21
Ostróda_i,1
Ostróda_o,27
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,4
Olsztyn Główny_i,0
Olsztyn Główny_o,1222
