Station Name,Travel Time
Zielona Góra Główna_i,0
Zielona Góra Główna_o,17
Sulechów_i,1
Sulechów_o,10
Babimost_i,1
Babimost_o,7
Zbąszynek_i,4
Zbąszynek_o,5
Zbąszyń_i,1
Zbąszyń_o,8
Nowy Tomyśl_i,1
Nowy Tomyśl_o,10
Opalenica_i,1
Opalenica_o,22
Poznań Główny_i,21
Poznań Główny_o,26
Gniezno_i,1
Gniezno_o,14
Mogilno_i,1
Mogilno_o,16
Inowrocław Rąbinek_i,1
Inowrocław Rąbinek_o,21
Piotrków Kujawski_i,1
Piotrków Kujawski_o,13
Babiak_i,1
Babiak_o,30
Kutno_i,4
Kutno_o,20
Łowicz Główny_i,2
Łowicz Główny_o,13
Sochaczew_i,2
Sochaczew_o,28
Warszawa Zachodnia_i,1
Warszawa Zachodnia_o,5
Warszawa Centralna_i,5
Warszawa Centralna_o,6
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,707
