Station Name,Travel Time
Warszawa Wschodnia               ,6
Warszawa Centralna               ,4
Warszawa Zachodnia               ,18
Żyrardów                         ,11
Skierniewice                     ,19
Koluszki                         ,13
Łódź Widzew                      ,7
Łódź Fabryczna                   ,0534
