Station Name,Travel Time
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,6
Warszawa Centralna_i,9
Warszawa Centralna_o,4
Warszawa Zachodnia_i,1
Warszawa Zachodnia_o,52
Opoczno Południe_i,2
Opoczno Południe_o,28
Włoszczowa Północ_i,1
Włoszczowa Północ_o,32
Zawiercie_i,7
Zawiercie_o,17
Dąbrowa Górnicza_i,2
Dąbrowa Górnicza_o,10
Sosnowiec Główny_i,1
Sosnowiec Główny_o,9
Katowice_i,5
Katowice_o,14
Tychy_i,1
Tychy_o,27
Rybnik_i,1
Rybnik_o,13
Wodzisław Śląski_i,9
Wodzisław Śląski_o,17
Chałupki_i,1
Chałupki_o,7
Bohumín_i,0
Bohumín_o,1304
