Station Name,Travel Time
Olsztyn Główny_i,0
Olsztyn Główny_o,3
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,27
Olsztynek_i,1
Olsztynek_o,19
Nidzica_i,1
Nidzica_o,15
Działdowo_i,2
Działdowo_o,9
Mława_i,1
Mława_o,14
Ciechanów_i,1
Ciechanów_o,27
Nowy Dwór Mazowiecki_i,2
Nowy Dwór Mazowiecki_o,8
Legionowo_i,1
Legionowo_o,14
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,6
Warszawa Centralna_i,20
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,19
Żyrardów_i,1
Żyrardów_o,12
Skierniewice_i,1
Skierniewice_o,19
Koluszki_i,1
Koluszki_o,13
Łódź Widzew_i,1
Łódź Widzew_o,7
Łódź Fabryczna_i,21
Łódź Fabryczna_o,1740
