Station Name,Travel Time
Gdynia Główna_i,11
Gdynia Główna_o,8
Sopot_i,2
Sopot_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,5
Gdańsk Główny_i,3
Gdańsk Główny_o,19
Tczew_i,2
Tczew_o,11
Malbork_i,2
Malbork_o,19
Prabuty_i,1
Prabuty_o,16
Iława Główna_i,2
Iława Główna_o,30
Działdowo_i,2
Działdowo_o,9
Mława_i,12
Mława_o,15
Ciechanów_i,2
Ciechanów_o,29
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,8
Legionowo_i,2
Legionowo_o,13
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,6
Warszawa Centralna_i,10
Warszawa Centralna_o,4
Warszawa Zachodnia_i,5
Warszawa Zachodnia_o,1551
