Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,5
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,13
Oborniki Śląskie_i,1
Oborniki Śląskie_o,12
Żmigród_i,1
Żmigród_o,9
Rawicz_i,1
Rawicz_o,18
Leszno_i,1
Leszno_o,14
Kościan_i,3
Kościan_o,28
Poznań Główny_i,20
Poznań Główny_o,31
Gniezno_i,1
Gniezno_o,17
Mogilno_i,1
Mogilno_o,16
Inowrocław_i,1
Inowrocław_o,22
Toruń Główny_i,2
Toruń Główny_o,3
Toruń Miasto_i,1
Toruń Miasto_o,3
Toruń Wschodni_i,1
Toruń Wschodni_o,15
Kowalewo Pomorskie_i,1
Kowalewo Pomorskie_o,8
Wąbrzeźno_i,1
Wąbrzeźno_o,12
Jabłonowo Pomorskie_i,1
Jabłonowo Pomorskie_o,22
Iława Główna_i,2
Iława Główna_o,21
Ostróda_i,1
Ostróda_o,27
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,4
Olsztyn Główny_i,0
Olsztyn Główny_o,1635
