Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,18
Oława_i,2
Oława_o,7
Brzeg_i,3
Brzeg_o,19
Opole Główne_i,2
Opole Główne_o,30
Lubliniec_i,1
Lubliniec_o,21
Częstochowa Stradom_i,1
Częstochowa Stradom_o,4
Częstochowa_i,2
Częstochowa_o,24
Radomsko_i,1
Radomsko_o,26
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,23
Koluszki_i,3
Koluszki_o,18
Skierniewice_i,1
Skierniewice_o,10
Żyrardów_i,1
Żyrardów_o,18
Warszawa Zachodnia_i,4
Warszawa Zachodnia_o,5
Warszawa Centralna_i,13
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,18
Wołomin_i,1
Wołomin_o,9
Tłuszcz_i,1
Tłuszcz_o,10
Łochów_i,1
Łochów_o,14
Małkinia_i,1
Małkinia_o,12
Czyżew_i,1
Czyżew_o,10
Szepietowo_i,1
Szepietowo_o,19
Łapy_i,1
Łapy_o,13
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,3
Białystok_i,0
Białystok_o,1129
