Station Name,Travel Time
Olsztyn Główny_i,0
Olsztyn Główny_o,3
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,25
Ostróda_i,1
Ostróda_o,19
Iława Główna_i,1
Iława Główna_o,30
Działdowo_i,1
Działdowo_o,9
Mława_i,1
Mława_o,14
Ciechanów_i,1
Ciechanów_o,28
Nowy Dwór Mazowiecki_i,2
Nowy Dwór Mazowiecki_o,7
Legionowo_i,3
Legionowo_o,12
Warszawa Gdańska_i,21
Warszawa Gdańska_o,5
Warszawa Młynów_i,2
Warszawa Młynów_o,2
Warszawa Zachodnia (Peron 9)_i,2
Warszawa Zachodnia (Peron 9)_o,9
Warszawa Służewiec_i,1
Warszawa Służewiec_o,7
Piaseczno_i,1
Piaseczno_o,16
Warka_i,5
Warka_o,23
Radom Główny_i,2
Radom Główny_o,25
Skarżysko Kamienna_i,3
Skarżysko Kamienna_o,7
Suchedniów_i,0
Suchedniów_o,25
Kielce_i,2
Kielce_o,30
Jędrzejów_i,1
Jędrzejów_o,13
Sędziszów_i,1
Sędziszów_o,18
Miechów_i,1
Miechów_o,37
Kraków Główny_i,0
Kraków Główny_o,1117
