Station Name,Travel Time
Poznań Główny_i,0
Poznań Główny_o,30
Gniezno_i,1
Gniezno_o,16
Mogilno_i,1
Mogilno_o,17
Inowrocław_i,1
Inowrocław_o,22
Toruń Główny_i,2
Toruń Główny_o,3
Toruń Miasto_i,1
Toruń Miasto_o,3
Toruń Wschodni_i,1
Toruń Wschodni_o,14
Kowalewo Pomorskie_i,1
Kowalewo Pomorskie_o,8
Wąbrzeźno_i,1
Wąbrzeźno_o,12
Jabłonowo Pomorskie_i,1
Jabłonowo Pomorskie_o,23
Iława Główna_i,2
Iława Główna_o,20
Ostróda_i,1
Ostróda_o,28
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,4
Olsztyn Główny_i,0
Olsztyn Główny_o,640
