Station Name,Travel Time
Bielsko-Biała Główna_i,0
Bielsko-Biała Główna_o,10
Czechowice-Dziedzice_i,0
Czechowice-Dziedzice_o,8
Pszczyna_i,0
Pszczyna_o,19
Tychy_i,1
Tychy_o,13
Katowice_i,8
Katowice_o,10
Sosnowiec Główny_i,3
Sosnowiec Główny_o,53
Włoszczowa Północ_i,0
Włoszczowa Północ_o,75
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,5
Warszawa Centralna_i,12
Warszawa Centralna_o,6
Warszawa Wschodnia_i,2
Warszawa Wschodnia_o,42
Ciechanów_i,0
Ciechanów_o,49
Iława Główna_i,0
Iława Główna_o,32
Malbork_i,0
Malbork_o,10
Tczew_i,0
Tczew_o,13
Gdańsk Główny_i,1
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Sopot_i,1
Sopot_o,8
Gdynia Główna_i,0
Gdynia Główna_o,757
