Station Name,Travel Time
Płock_i,30
Płock_o,20
Gostynin_i,1
Gostynin_o,21
Kutno_i,5
Kutno_o,22
Łęczyca_i,5
Łęczyca_o,6
Ozorków_i,3
Ozorków_o,15
Zgierz_i,1
Zgierz_o,6
Łódź Żabiniec_i,1
Łódź Żabiniec_o,5
Łódź Kaliska_i,2
Łódź Kaliska_o,5
Łódź Pabianicka_i,0
Łódź Pabianicka_o,3
Łódź Chojny_i,1
Łódź Chojny_o,3
Łódź Dąbrowa_i,0
Łódź Dąbrowa_o,5
Łódź Widzew_i,3
Łódź Widzew_o,35
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,26
Radomsko_i,1
Radomsko_o,22
Częstochowa_i,1
Częstochowa_o,16
Myszków_i,2
Myszków_o,8
Zawiercie_i,1
Zawiercie_o,16
Dąbrowa Górnicza_i,1
Dąbrowa Górnicza_o,3
Będzin Miasto_i,1
Będzin Miasto_o,8
Sosnowiec Główny_i,1
Sosnowiec Główny_o,9
Katowice_i,0
Katowice_o,509
