Station Name,Travel Time
Szczecin Główny_i,0
Szczecin Główny_o,19
Gryfino_i,1
Gryfino_o,20
Chojna_i,1
Chojna_o,12
Mieszkowice_i,1
Mieszkowice_o,17
Kostrzyn_i,2
Kostrzyn_o,21
Rzepin_i,2
Rzepin_o,43
Zielona Góra Główna_i,2
Zielona Góra Główna_o,13
Nowa Sól_i,1
Nowa Sól_o,7
Bytom Odrzański_i,1
Bytom Odrzański_o,14
Głogów_i,1
Głogów_o,28
Ścinawa_i,1
Ścinawa_o,14
Wołów_i,1
Wołów_o,12
Brzeg Dolny_i,1
Brzeg Dolny_o,22
Wrocław Główny_i,25
Wrocław Główny_o,19
Oława_i,1
Oława_o,8
Brzeg_i,1
Brzeg_o,19
Opole Główne_i,4
Opole Główne_o,11
Gogolin_i,1
Gogolin_o,7
Zdzieszowice_i,1
Zdzieszowice_o,7
Kędzierzyn Koźle_i,1
Kędzierzyn Koźle_o,30
Gliwice_i,2
Gliwice_o,6
Zabrze_i,1
Zabrze_o,15
Katowice_i,5
Katowice_o,12
Mysłowice_i,1
Mysłowice_o,9
Jaworzno Szczakowa_i,1
Jaworzno Szczakowa_o,9
Trzebinia_i,1
Trzebinia_o,8
Krzeszowice_i,1
Krzeszowice_o,18
Kraków Główny_i,10
Kraków Główny_o,5
Kraków Płaszów_i,1
Kraków Płaszów_o,19
Bochnia_i,1
Bochnia_o,7
Brzesko Okocim_i,1
Brzesko Okocim_o,13
Tarnów_i,1
Tarnów_o,17
Dębica_i,1
Dębica_o,7
Ropczyce_i,1
Ropczyce_o,5
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,14
Rzeszów Główny_i,4
Rzeszów Główny_o,11
Łańcut_i,1
Łańcut_o,13
Przeworsk_i,1
Przeworsk_o,9
Jarosław_i,1
Jarosław_o,8
Radymno_i,1
Radymno_o,13
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,3
Przemyśl Główny_i,5
Przemyśl Główny_o,648
