Station Name,Travel Time
Lublin Główny_i,0
Lublin Główny_o,6
Lublin Zachodni_i,1
Lublin Zachodni_o,12
Nałęczów_i,1
Nałęczów_o,11
Puławy Miasto_i,1
Puławy Miasto_o,31
Pionki Zachodnie_i,1
Pionki Zachodnie_o,14
Radom Główny_i,1
Radom Główny_o,23
Przysucha_i,1
Przysucha_o,9
Drzewica_i,1
Drzewica_o,23
Tomaszów Mazowiecki_i,1
Tomaszów Mazowiecki_o,28
Łódź Widzew_i,3
Łódź Widzew_o,8
Łódź Chojny_i,5
Łódź Chojny_o,14
Pabianice_i,2
Pabianice_o,10
Łask_i,2
Łask_o,7
Zduńska Wola_i,2
Zduńska Wola_o,12
Sieradz_i,4
Sieradz_o,30
Kalisz_i,1
Kalisz_o,31
Pleszew_i,1
Pleszew_o,11
Jarocin_i,1
Jarocin_o,19
Środa Wielkopolska_i,4
Środa Wielkopolska_o,24
Poznań Główny_i,0
Poznań Główny_o,835
