Station Name,Travel Time
Warszawa Wschodnia_i,12
Warszawa Wschodnia_o,6
Warszawa Centralna_i,5
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,54
Opoczno Południe_i,2
Opoczno Południe_o,28
Włoszczowa Północ_i,1
Włoszczowa Północ_o,36
Miechów_i,1
Miechów_o,31
Kraków Główny_i,31
Kraków Główny_o,5
Kraków Płaszów_i,1
Kraków Płaszów_o,20
Bochnia_i,1
Bochnia_o,8
Brzesko Okocim_i,1
Brzesko Okocim_o,14
Tarnów_i,2
Tarnów_o,16
Dębica_i,2
Dębica_o,7
Ropczyce_i,1
Ropczyce_o,6
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,13
Rzeszów Główny_i,5
Rzeszów Główny_o,12
Łańcut_i,1
Łańcut_o,13
Przeworsk_i,1
Przeworsk_o,10
Jarosław_i,1
Jarosław_o,10
Radymno_i,1
Radymno_o,14
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,3
Przemyśl Główny_i,5
Przemyśl Główny_o,513
