Station Name,Travel Time
Białystok_i,0
Białystok_o,3
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,13
Łapy_i,1
Łapy_o,21
Szepietowo_i,1
Szepietowo_o,11
Czyżew_i,1
Czyżew_o,12
Małkinia_i,1
Małkinia_o,14
Łochów_i,1
Łochów_o,10
Tłuszcz_i,2
Tłuszcz_o,8
Wołomin_i,1
Wołomin_o,18
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,6
Warszawa Centralna_i,18
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,22
Żyrardów_i,1
Żyrardów_o,10
Skierniewice_i,1
Skierniewice_o,18
Koluszki_i,1
Koluszki_o,22
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,25
Radomsko_i,1
Radomsko_o,23
Częstochowa_i,5
Częstochowa_o,18
Myszków_i,4
Myszków_o,8
Zawiercie_i,1
Zawiercie_o,16
Dąbrowa Górnicza_i,1
Dąbrowa Górnicza_o,3
Będzin Miasto_i,1
Będzin Miasto_o,7
Sosnowiec Główny_i,1
Sosnowiec Główny_o,9
Katowice_i,5
Katowice_o,15
Tychy_i,4
Tychy_o,16
Pszczyna_i,5
Pszczyna_o,8
Czechowice-Dziedzice_i,2
Czechowice-Dziedzice_o,10
Bielsko-Biała Główna_i,0
Bielsko-Biała Główna_o,1208
