Station Name,Travel Time
Rzeszów Główny_i,0
Rzeszów Główny_o,3
Rzeszów Zachodni_i,1
Rzeszów Zachodni_o,17
Kolbuszowa_i,6
Kolbuszowa_o,12
Nowa Dęba_i,2
Nowa Dęba_o,12
Tarnobrzeg_i,1
Tarnobrzeg_o,25
Stalowa Wola Charzewice_i,1
Stalowa Wola Charzewice_o,15
Zaklików_i,1
Zaklików_o,22
Kraśnik_i,1
Kraśnik_o,27
Lublin Główny_i,26
Lublin Główny_o,5
Lublin Zachodni_i,1
Lublin Zachodni_o,12
Nałęczów_i,1
Nałęczów_o,10
Puławy Miasto_i,1
Puławy Miasto_o,11
Dęblin_i,1
Dęblin_o,24
Pilawa_i,1
Pilawa_o,12
Otwock_i,1
Otwock_o,19
Warszawa Wschodnia_i,2
Warszawa Wschodnia_o,6
Warszawa Centralna_i,11
Warszawa Centralna_o,3
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,30
Sochaczew_i,1
Sochaczew_o,11
Łowicz Główny_i,1
Łowicz Główny_o,20
Kutno_i,13
Kutno_o,31
Włocławek_i,1
Włocławek_o,19
Aleksandrów Kujawski_i,1
Aleksandrów Kujawski_o,13
Toruń Główny_i,9
Toruń Główny_o,17
Solec Kujawski_i,1
Solec Kujawski_o,8
Bydgoszcz Wschód_i,1
Bydgoszcz Wschód_o,3
Bydgoszcz Leśna_i,1
Bydgoszcz Leśna_o,4
Bydgoszcz Główna_i,3
Bydgoszcz Główna_o,24
Nakło nad Notecią_i,1
Nakło nad Notecią_o,17
Wyrzysk Osiek_i,1
Wyrzysk Osiek_o,28
Piła Główna_i,33
Piła Główna_o,29
Jastrowie_i,12
Jastrowie_o,30
Szczecinek_i,1
Szczecinek_o,56
Białogard_i,1
Białogard_o,28
Kołobrzeg_i,0
Kołobrzeg_o,728
