Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,17
Oława_i,3
Oława_o,8
Brzeg_i,1
Brzeg_o,18
Opole Główne_i,2
Opole Główne_o,19
Strzelce Opolskie_i,1
Strzelce Opolskie_o,26
Gliwice_i,2
Gliwice_o,6
Zabrze_i,1
Zabrze_o,9
Chorzów Batory_i,1
Chorzów Batory_o,6
Katowice_i,3
Katowice_o,9
Sosnowiec Główny_i,1
Sosnowiec Główny_o,6
Będzin Miasto_i,1
Będzin Miasto_o,3
Dąbrowa Górnicza_i,4
Dąbrowa Górnicza_o,15
Zawiercie_i,1
Zawiercie_o,33
Włoszczowa_i,1
Włoszczowa_o,34
Kielce_i,13
Kielce_o,25
Suchedniów_i,1
Suchedniów_o,7
Skarżysko Kamienna_i,1
Skarżysko Kamienna_o,26
Radom Główny_i,2
Radom Główny_o,14
Pionki Zachodnie_i,1
Pionki Zachodnie_o,30
Puławy Miasto_i,1
Puławy Miasto_o,10
Nałęczów_i,1
Nałęczów_o,12
Lublin Zachodni_i,1
Lublin Zachodni_o,5
Lublin Główny_i,0
Lublin Główny_o,1003
