Station Name,Travel Time
Przemyśl Główny_i,5
Przemyśl Główny_o,3
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,21
Jarosław_i,1
Jarosław_o,9
Przeworsk_i,1
Przeworsk_o,12
Łańcut_i,1
Łańcut_o,11
Rzeszów Główny_i,3
Rzeszów Główny_o,23
Dębica_i,1
Dębica_o,16
Tarnów_i,2
Tarnów_o,19
Bochnia_i,1
Bochnia_o,19
Kraków Płaszów_i,1
Kraków Płaszów_o,5
Kraków Główny_i,14
Kraków Główny_o,52
Katowice_i,8
Katowice_o,14
Zabrze_i,1
Zabrze_o,7
Gliwice_i,8
Gliwice_o,45
Opole Główne_i,10
Opole Główne_o,52
Wrocław Główny_i,0
Wrocław Główny_o,1319
