Station Name,Travel Time
Bohumín_i,0
Bohumín_o,7
Chałupki_i,1
Chałupki_o,14
Racibórz_i,1
Racibórz_o,53
Gliwice_i,3
Gliwice_o,6
Zabrze_i,1
Zabrze_o,15
Katowice_i,5
Katowice_o,9
Sosnowiec Główny_i,1
Sosnowiec Główny_o,9
Dąbrowa Górnicza_i,3
Dąbrowa Górnicza_o,17
Zawiercie_i,1
Zawiercie_o,28
Włoszczowa Północ_i,1
Włoszczowa Północ_o,27
Opoczno Południe_i,1
Opoczno Południe_o,50
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,5
Warszawa Centralna_i,4
Warszawa Centralna_o,6
Warszawa Wschodnia_i,4
Warszawa Wschodnia_o,1454
