Station Name,Travel Time
Warszawa Wschodnia               ,6
Warszawa Centralna               ,4
Warszawa Zachodnia               ,79
Włoszczowa Północ                ,32
Zawiercie                        ,16
Dąbrowa Górnicza                 ,10
Sosnowiec Główny                 ,9
Katowice                         ,15
Tychy                            ,19
Pszczyna                         ,9
Czechowice-Dziedzice             ,10
Bielsko-Biała Główna             ,1508
