Station Name,Travel Time
Katowice_i,0
Katowice_o,9
Sosnowiec Główny_i,1
Sosnowiec Główny_o,7
Będzin Miasto_i,0
Będzin Miasto_o,3
Dąbrowa Górnicza_i,4
Dąbrowa Górnicza_o,16
Zawiercie_i,3
Zawiercie_o,7
Myszków_i,2
Myszków_o,16
Częstochowa_i,8
Częstochowa_o,23
Radomsko_i,1
Radomsko_o,25
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,34
Łódź Widzew_i,10
Łódź Widzew_o,9
Łódź Chojny_i,1
Łódź Chojny_o,6
Łódź Kaliska_i,10
Łódź Kaliska_o,4
Łódź Żabiniec_i,1
Łódź Żabiniec_o,5
Zgierz_i,1
Zgierz_o,22
Ozorków_i,1
Ozorków_o,6
Łęczyca_i,1
Łęczyca_o,22
Kutno_i,2
Kutno_o,21
Gostynin_i,1
Gostynin_o,23
Płock_i,60
Płock_o,1726
