Station Name,Travel Time
Kołobrzeg_i,0
Kołobrzeg_o,28
Białogard_i,1
Białogard_o,54
Szczecinek_i,9
Szczecinek_o,30
Jastrowie_i,6
Jastrowie_o,25
Piła Główna_i,2
Piła Główna_o,15
Chodzież_i,6
Chodzież_o,17
Rogoźno Wielkopolskie_i,3
Rogoźno Wielkopolskie_o,17
Oborniki Wielkopolskie Miasto_i,1
Oborniki Wielkopolskie Miasto_o,24
Poznań Główny_i,22
Poznań Główny_o,22
Kościan_i,1
Kościan_o,12
Leszno_i,1
Leszno_o,15
Rawicz_i,1
Rawicz_o,8
Żmigród_i,1
Żmigród_o,10
Oborniki Śląskie_i,1
Oborniki Śląskie_o,15
Wrocław Główny_i,12
Wrocław Główny_o,46
Opole Główne_i,2
Opole Główne_o,46
Gliwice_i,2
Gliwice_o,6
Zabrze_i,1
Zabrze_o,14
Katowice_i,8
Katowice_o,51
Kraków Główny_i,7
Kraków Główny_o,1230
