Station Name,Travel Time
Świnoujście_i,0
Świnoujście_o,12
Międzyzdroje_i,2
Międzyzdroje_o,22
Wysoka Kamieńska_i,1
Wysoka Kamieńska_o,19
Goleniów_i,1
Goleniów_o,18
Szczecin Dąbie_i,1
Szczecin Dąbie_o,14
Szczecin Główny_i,5
Szczecin Główny_o,13
Szczecin Dąbie_i,2
Szczecin Dąbie_o,22
Stargard_i,5
Stargard_o,33
Choszczno_i,8
Choszczno_o,30
Dobiegniew_i,1
Dobiegniew_o,17
Krzyż_i,1
Krzyż_o,22
Wronki_i,1
Wronki_o,12
Szamotuły_i,1
Szamotuły_o,22
Poznań Główny_i,30
Poznań Główny_o,28
Kościan_i,1
Kościan_o,18
Leszno_i,1
Leszno_o,1740
