Station Name,Travel Time
Olsztyn Główny_i,0
Olsztyn Główny_o,3
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,18
Olsztynek_i,1
Olsztynek_o,19
Nidzica_i,1
Nidzica_o,15
Działdowo_i,1
Działdowo_o,9
Mława_i,1
Mława_o,14
Ciechanów_i,1
Ciechanów_o,30
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,8
Legionowo_i,1
Legionowo_o,12
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,6
Warszawa Centralna_i,5
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,18
Żyrardów_i,1
Żyrardów_o,11
Skierniewice_i,6
Skierniewice_o,18
Koluszki_i,1
Koluszki_o,22
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,24
Radomsko_i,1
Radomsko_o,23
Częstochowa_i,7
Częstochowa_o,16
Myszków_i,1
Myszków_o,8
Zawiercie_i,1
Zawiercie_o,16
Dąbrowa Górnicza_i,1
Dąbrowa Górnicza_o,4
Będzin Miasto_i,0
Będzin Miasto_o,7
Sosnowiec Główny_i,1
Sosnowiec Główny_o,9
Katowice_i,4
Katowice_o,5
Chorzów Batory_i,0
Chorzów Batory_o,9
Zabrze_i,1
Zabrze_o,7
Gliwice_i,7
Gliwice_o,23
Kędzierzyn Koźle_i,10
Kędzierzyn Koźle_o,16
Kuźnia Raciborska_i,1
Kuźnia Raciborska_o,12
Racibórz_i,0
Racibórz_o,1557
