Station Name,Travel Time
Bohumín_i,0
Bohumín_o,6
Chałupki_i,1
Chałupki_o,17
Wodzisław Śląski_i,1
Wodzisław Śląski_o,13
Rybnik_i,8
Rybnik_o,10
Żory_i,1
Żory_o,31
Czechowice-Dziedzice_i,3
Czechowice-Dziedzice_o,22
Oświęcim_i,1
Oświęcim_o,14
Chrzanów Śródmieście_i,1
Chrzanów Śródmieście_o,4
Trzebinia_i,1
Trzebinia_o,8
Krzeszowice_i,1
Krzeszowice_o,19
Kraków Główny_i,3
Kraków Główny_o,5
Kraków Płaszów_i,1
Kraków Płaszów_o,19
Bochnia_i,1
Bochnia_o,18
Tarnów_i,2
Tarnów_o,15
Dębica_i,1
Dębica_o,22
Rzeszów Główny_i,3
Rzeszów Główny_o,11
Łańcut_i,1
Łańcut_o,13
Przeworsk_i,1
Przeworsk_o,9
Jarosław_i,1
Jarosław_o,21
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,3
Przemyśl Główny_i,5
Przemyśl Główny_o,1127
