Station Name,Travel Time
Jelenia Góra_i,0
Jelenia Góra_o,17
Janowice Wielkie_i,1
Janowice Wielkie_o,14
Sędzisław_i,1
Sędzisław_o,17
Wałbrzych Główny_i,1
Wałbrzych Główny_o,10
Wałbrzych Miasto_i,1
Wałbrzych Miasto_o,12
Świebodzice_i,1
Świebodzice_o,7
Jaworzyna Śląska_i,3
Jaworzyna Śląska_o,10
Świdnica Miasto_i,1
Świdnica Miasto_o,19
Dzierżoniów Śląski_i,2
Dzierżoniów Śląski_o,32
Ząbkowice Śląskie_i,1
Ząbkowice Śląskie_o,13
Kamieniec Ząbkowicki_i,1
Kamieniec Ząbkowicki_o,11
Paczków_i,1
Paczków_o,12
Otmuchów_i,1
Otmuchów_o,21
Nysa_i,1
Nysa_o,37
Prudnik_i,2
Prudnik_o,20
Głogówek_i,1
Głogówek_o,23
Kędzierzyn Koźle_i,1
Kędzierzyn Koźle_o,31
Gliwice_i,1
Gliwice_o,6
Zabrze_i,1
Zabrze_o,16
Katowice_i,7
Katowice_o,11
Mysłowice_i,1
Mysłowice_o,9
Jaworzno Szczakowa_i,2
Jaworzno Szczakowa_o,11
Trzebinia_i,1
Trzebinia_o,9
Krzeszowice_i,1
Krzeszowice_o,17
Kraków Główny_i,6
Kraków Główny_o,443
