Station Name,Travel Time
Warszawa Wschodnia_i,5
Warszawa Wschodnia_o,6
Warszawa Centralna_i,5
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,19
Żyrardów_i,1
Żyrardów_o,12
Skierniewice_i,1
Skierniewice_o,19
Koluszki_i,1
Koluszki_o,23
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,26
Radomsko_i,1
Radomsko_o,24
Częstochowa_i,6
Częstochowa_o,16
Myszków_i,1
Myszków_o,9
Zawiercie_i,1
Zawiercie_o,16
Dąbrowa Górnicza_i,1
Dąbrowa Górnicza_o,3
Będzin Miasto_i,1
Będzin Miasto_o,7
Sosnowiec Główny_i,1
Sosnowiec Główny_o,8
Katowice_i,3
Katowice_o,14
Tychy_i,3
Tychy_o,18
Pszczyna_i,1
Pszczyna_o,8
Czechowice-Dziedzice_i,1
Czechowice-Dziedzice_o,10
Bielsko-Biała Główna_i,0
Bielsko-Biała Główna_o,529
