Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,20
Oława_i,1
Oława_o,9
Brzeg_i,1
Brzeg_o,23
Opole Główne_i,2
Opole Główne_o,41
Lubliniec_i,1
Lubliniec_o,22
Częstochowa Stradom_i,1
Częstochowa Stradom_o,5
Częstochowa_i,2
Częstochowa_o,24
Radomsko_i,1
Radomsko_o,26
Piotrków Trybunalski_i,2
Piotrków Trybunalski_o,23
Koluszki_i,1
Koluszki_o,22
Skierniewice_i,1
Skierniewice_o,14
Żyrardów_i,1
Żyrardów_o,23
Warszawa Zachodnia_i,1
Warszawa Zachodnia_o,5
Warszawa Centralna_i,10
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,18
Wołomin_i,1
Wołomin_o,10
Tłuszcz_i,1
Tłuszcz_o,12
Łochów_i,1
Łochów_o,17
Małkinia_i,1
Małkinia_o,13
Czyżew_i,1
Czyżew_o,11
Szepietowo_i,1
Szepietowo_o,20
Łapy_i,1
Łapy_o,15
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,4
Białystok_i,0
Białystok_o,731
