Station Name,Travel Time
Lublin Główny_i,0
Lublin Główny_o,4
Lublin Zachodni_i,1
Lublin Zachodni_o,11
Nałęczów_i,1
Nałęczów_o,10
Puławy Miasto_i,1
Puławy Miasto_o,30
Pionki Zachodnie_i,1
Pionki Zachodnie_o,13
Radom Główny_i,3
Radom Główny_o,26
Skarżysko Kamienna_i,1
Skarżysko Kamienna_o,6
Suchedniów_i,1
Suchedniów_o,25
Kielce_i,10
Kielce_o,34
Włoszczowa_i,1
Włoszczowa_o,33
Zawiercie_i,4
Zawiercie_o,16
Dąbrowa Górnicza_i,2
Dąbrowa Górnicza_o,3
Będzin Miasto_i,1
Będzin Miasto_o,7
Sosnowiec Główny_i,2
Sosnowiec Główny_o,9
Katowice_i,0
Katowice_o,733
