Station Name,Travel Time
Gdynia Główna_i,7
Gdynia Główna_o,8
Sopot_i,2
Sopot_o,3
Gdańsk Oliwa_i,2
Gdańsk Oliwa_o,3
Gdańsk Wrzeszcz_i,2
Gdańsk Wrzeszcz_o,4
Gdańsk Główny_i,3
Gdańsk Główny_o,17
Tczew_i,1
Tczew_o,38
Laskowice Pomorskie_i,1
Laskowice Pomorskie_o,29
Bydgoszcz Główna_i,7
Bydgoszcz Główna_o,27
Inowrocław_i,1
Inowrocław_o,17
Mogilno_i,1
Mogilno_o,17
Gniezno_i,1
Gniezno_o,26
Poznań Główny_i,17
Poznań Główny_o,21
Kościan_i,1
Kościan_o,13
Leszno_i,1
Leszno_o,15
Rawicz_i,4
Rawicz_o,8
Żmigród_i,2
Żmigród_o,10
Oborniki Śląskie_i,2
Oborniki Śląskie_o,15
Wrocław Główny_i,22
Wrocław Główny_o,21
Oława_i,1
Oława_o,7
Brzeg_i,1
Brzeg_o,18
Opole Główne_i,3
Opole Główne_o,19
Strzelce Opolskie_i,1
Strzelce Opolskie_o,26
Gliwice_i,2
Gliwice_o,6
Zabrze_i,1
Zabrze_o,14
Katowice_i,4
Katowice_o,11
Mysłowice_i,1
Mysłowice_o,9
Jaworzno Szczakowa_i,1
Jaworzno Szczakowa_o,8
Trzebinia_i,1
Trzebinia_o,7
Krzeszowice_i,1
Krzeszowice_o,15
Kraków Główny_i,0
Kraków Główny_o,745
