Station Name,Travel Time
Szczecin Główny_i,31
Szczecin Główny_o,12
Szczecin Dąbie_i,4
Szczecin Dąbie_o,21
Stargard_i,1
Stargard_o,26
Choszczno_i,2
Choszczno_o,30
Dobiegniew_i,1
Dobiegniew_o,16
Krzyż_i,1
Krzyż_o,20
Wronki_i,1
Wronki_o,8
Szamotuły_i,1
Szamotuły_o,18
Poznań Główny_i,8
Poznań Główny_o,21
Środa Wielkopolska_i,1
Środa Wielkopolska_o,18
Jarocin_i,1
Jarocin_o,11
Pleszew_i,1
Pleszew_o,17
Ostrów Wielkopolski_i,1
Ostrów Wielkopolski_o,18
Ostrzeszów_i,1
Ostrzeszów_o,13
Kępno_i,1
Kępno_o,16
Byczyna Kluczborska_i,0
Byczyna Kluczborska_o,12
Kluczbork_i,1
Kluczbork_o,14
Olesno Śląskie_i,1
Olesno Śląskie_o,18
Lubliniec_i,1
Lubliniec_o,42
Gliwice_i,3
Gliwice_o,6
Zabrze_i,1
Zabrze_o,9
Chorzów Batory_i,1
Chorzów Batory_o,6
Katowice_i,5
Katowice_o,12
Mysłowice_i,6
Mysłowice_o,9
Jaworzno Szczakowa_i,1
Jaworzno Szczakowa_o,8
Trzebinia_i,2
Trzebinia_o,7
Krzeszowice_i,2
Krzeszowice_o,16
Kraków Główny_i,5
Kraków Główny_o,518
