Station Name,Travel Time
Przemyśl Główny_i,5
Przemyśl Główny_o,3
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,13
Radymno_i,1
Radymno_o,9
Jarosław_i,1
Jarosław_o,9
Przeworsk_i,1
Przeworsk_o,12
Łańcut_i,1
Łańcut_o,11
Rzeszów Główny_i,4
Rzeszów Główny_o,16
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,6
Ropczyce_i,1
Ropczyce_o,8
Dębica_i,1
Dębica_o,19
Tarnów_i,2
Tarnów_o,15
Brzesko Okocim_i,1
Brzesko Okocim_o,8
Bochnia_i,1
Bochnia_o,20
Kraków Płaszów_i,1
Kraków Płaszów_o,5
Kraków Główny_i,11
Kraków Główny_o,35
Miechów_i,5
Miechów_o,63
Częstochowa Stradom_i,3
Częstochowa Stradom_o,21
Lubliniec_i,1
Lubliniec_o,37
Opole Główne_i,2
Opole Główne_o,22
Brzeg_i,2
Brzeg_o,9
Oława_i,2
Oława_o,21
Wrocław Główny_i,15
Wrocław Główny_o,41
Legnica_i,4
Legnica_o,14
Lubin_i,5
Lubin_o,25
Głogów_i,1
Głogów_o,16
Bytom Odrzański_i,1
Bytom Odrzański_o,7
Nowa Sól_i,1
Nowa Sól_o,15
Zielona Góra Główna_i,0
Zielona Góra Główna_o,1157
