Station Name,Travel Time
Gdynia Główna_i,9
Gdynia Główna_o,8
Sopot_i,2
Sopot_o,3
Gdańsk Oliwa_i,2
Gdańsk Oliwa_o,4
Gdańsk Wrzeszcz_i,2
Gdańsk Wrzeszcz_o,4
Gdańsk Główny_i,3
Gdańsk Główny_o,15
Tczew_i,1
Tczew_o,40
Laskowice Pomorskie_i,1
Laskowice Pomorskie_o,29
Bydgoszcz Główna_i,8
Bydgoszcz Główna_o,29
Inowrocław_i,2
Inowrocław_o,17
Mogilno_i,1
Mogilno_o,17
Gniezno_i,1
Gniezno_o,26
Poznań Główny_i,15
Poznań Główny_o,22
Kościan_i,1
Kościan_o,13
Leszno_i,1
Leszno_o,16
Rawicz_i,1
Rawicz_o,8
Żmigród_i,1
Żmigród_o,10
Oborniki Śląskie_i,2
Oborniki Śląskie_o,16
Wrocław Główny_i,0
Wrocław Główny_o,1540
