Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,17
Oborniki Śląskie_i,1
Oborniki Śląskie_o,12
Żmigród_i,1
Żmigród_o,10
Rawicz_i,1
Rawicz_o,19
Leszno_i,1
Leszno_o,16
Kościan_i,7
Kościan_o,27
Poznań Główny_i,4
Poznań Główny_o,29
Gniezno_i,3
Gniezno_o,19
Mogilno_i,1
Mogilno_o,17
Inowrocław_i,2
Inowrocław_o,27
Bydgoszcz Główna_i,5
Bydgoszcz Główna_o,31
Laskowice Pomorskie_i,2
Laskowice Pomorskie_o,43
Tczew_i,1
Tczew_o,18
Gdańsk Główny_i,3
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,2
Gdańsk Wrzeszcz_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Sopot_i,2
Sopot_o,9
Gdynia Główna_i,5
Gdynia Główna_o,415
