Station Name,Travel Time
Poznań Główny_i,0
Poznań Główny_o,22
Środa Wielkopolska_i,2
Środa Wielkopolska_o,19
Jarocin_i,2
Jarocin_o,12
Pleszew_i,2
Pleszew_o,17
Ostrów Wielkopolski_i,1
Ostrów Wielkopolski_o,16
Ostrzeszów_i,2
Ostrzeszów_o,13
Kępno_i,1
Kępno_o,16
Byczyna Kluczborska_i,2
Byczyna Kluczborska_o,12
Kluczbork_i,6
Kluczbork_o,14
Olesno Śląskie_i,1
Olesno Śląskie_o,18
Lubliniec_i,1
Lubliniec_o,20
Częstochowa Stradom_i,12
Częstochowa Stradom_o,23
Myszków_i,1
Myszków_o,8
Zawiercie_i,1
Zawiercie_o,24
Jaworzno Szczakowa_i,3
Jaworzno Szczakowa_o,9
Trzebinia_i,1
Trzebinia_o,7
Krzeszowice_i,2
Krzeszowice_o,16
Kraków Główny_i,5
Kraków Główny_o,602
