Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,44
Opole Główne_i,2
Opole Główne_o,45
Gliwice_i,8
Gliwice_o,6
Zabrze_i,1
Zabrze_o,14
Katowice_i,8
Katowice_o,52
Kraków Główny_i,11
Kraków Główny_o,4
Kraków Płaszów_i,1
Kraków Płaszów_o,18
Bochnia_i,1
Bochnia_o,19
Tarnów_i,2
Tarnów_o,16
Dębica_i,1
Dębica_o,22
Rzeszów Główny_i,6
Rzeszów Główny_o,11
Łańcut_i,1
Łańcut_o,13
Przeworsk_i,1
Przeworsk_o,9
Jarosław_i,1
Jarosław_o,21
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,3
Przemyśl Główny_i,5
Przemyśl Główny_o,603
