Station Name,Travel Time
Kraków Główny_i,8
Kraków Główny_o,15
Krzeszowice_i,2
Krzeszowice_o,7
Trzebinia_i,1
Trzebinia_o,8
Jaworzno Szczakowa_i,1
Jaworzno Szczakowa_o,9
Mysłowice_i,3
Mysłowice_o,10
Katowice_i,3
Katowice_o,5
Chorzów Batory_i,1
Chorzów Batory_o,9
Zabrze_i,1
Zabrze_o,6
Gliwice_i,2
Gliwice_o,37
Lubliniec_i,2
Lubliniec_o,18
Olesno Śląskie_i,1
Olesno Śląskie_o,13
Kluczbork_i,2
Kluczbork_o,11
Byczyna Kluczborska_i,0
Byczyna Kluczborska_o,16
Kępno_i,1
Kępno_o,12
Ostrzeszów_i,2
Ostrzeszów_o,16
Ostrów Wielkopolski_i,1
Ostrów Wielkopolski_o,17
Pleszew_i,1
Pleszew_o,12
Jarocin_i,1
Jarocin_o,19
Środa Wielkopolska_i,1
Środa Wielkopolska_o,21
Poznań Główny_i,11
Poznań Główny_o,17
Szamotuły_i,1
Szamotuły_o,9
Wronki_i,1
Wronki_o,18
Krzyż_i,1
Krzyż_o,16
Dobiegniew_i,1
Dobiegniew_o,26
Choszczno_i,3
Choszczno_o,29
Stargard_i,4
Stargard_o,19
Szczecin Dąbie_i,3
Szczecin Dąbie_o,12
Szczecin Główny_i,10
Szczecin Główny_o,1403
