Station Name,Travel Time
Bielsko-Biała Główna_i,0
Bielsko-Biała Główna_o,10
Czechowice-Dziedzice_i,2
Czechowice-Dziedzice_o,8
Pszczyna_i,2
Pszczyna_o,18
Tychy_i,1
Tychy_o,13
Katowice_i,6
Katowice_o,9
Sosnowiec Główny_i,1
Sosnowiec Główny_o,7
Będzin Miasto_i,0
Będzin Miasto_o,3
Dąbrowa Górnicza_i,1
Dąbrowa Górnicza_o,16
Zawiercie_i,1
Zawiercie_o,7
Myszków_i,3
Myszków_o,16
Częstochowa_i,6
Częstochowa_o,24
Radomsko_i,1
Radomsko_o,26
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,22
Koluszki_i,3
Koluszki_o,18
Skierniewice_i,1
Skierniewice_o,10
Żyrardów_i,1
Żyrardów_o,18
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,5
Warszawa Centralna_i,23
Warszawa Centralna_o,6
Warszawa Wschodnia_i,8
Warszawa Wschodnia_o,13
Legionowo_i,1
Legionowo_o,8
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,11
Nasielsk_i,0
Nasielsk_o,17
Ciechanów_i,1
Ciechanów_o,14
Mława_i,1
Mława_o,9
Działdowo_i,1
Działdowo_o,15
Nidzica_i,1
Nidzica_o,19
Olsztynek_i,1
Olsztynek_o,19
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,4
Olsztyn Główny_i,0
Olsztyn Główny_o,1246
