Station Name,Travel Time
Kraków Główny_i,0
Kraków Główny_o,29
Miechów_i,1
Miechów_o,16
Sędziszów_i,1
Sędziszów_o,12
Jędrzejów_i,1
Jędrzejów_o,30
Kielce_i,1
Kielce_o,25
Suchedniów_i,0
Suchedniów_o,6
Skarżysko Kamienna_i,1
Skarżysko Kamienna_o,27
Radom Główny_i,1
Radom Główny_o,23
Warka_i,1
Warka_o,15
Piaseczno_i,1
Piaseczno_o,7
Warszawa Służewiec_i,1
Warszawa Służewiec_o,8
Warszawa Zachodnia (Peron 9)_i,1
Warszawa Zachodnia (Peron 9)_o,3
Warszawa Młynów_i,1
Warszawa Młynów_o,4
Warszawa Gdańska_i,4
Warszawa Gdańska_o,8
Warszawa Wschodnia_i,10
Warszawa Wschodnia_o,1400
