Station Name,Travel Time
Świnoujście_i,0
Świnoujście_o,11
Międzyzdroje_i,2
Międzyzdroje_o,21
Wysoka Kamieńska_i,1
Wysoka Kamieńska_o,17
Goleniów_i,1
Goleniów_o,16
Szczecin Dąbie_i,3
Szczecin Dąbie_o,13
Szczecin Główny_i,7
Szczecin Główny_o,12
Szczecin Dąbie_i,1
Szczecin Dąbie_o,21
Stargard_i,4
Stargard_o,29
Choszczno_i,6
Choszczno_o,28
Dobiegniew_i,1
Dobiegniew_o,16
Krzyż_i,3
Krzyż_o,20
Wronki_i,1
Wronki_o,9
Szamotuły_i,1
Szamotuły_o,18
Poznań Główny_i,5
Poznań Główny_o,20
Swarzędz_i,1
Swarzędz_o,19
Września_i,1
Września_o,12
Słupca_i,1
Słupca_o,12
Konin_i,1
Konin_o,15
Koło_i,1
Koło_o,22
Kutno_i,1
Kutno_o,20
Łowicz Główny_i,1
Łowicz Główny_o,12
Sochaczew_i,1
Sochaczew_o,27
Warszawa Zachodnia_i,1
Warszawa Zachodnia_o,5
Warszawa Centralna_i,26
Warszawa Centralna_o,6
Warszawa Wschodnia_i,2
Warszawa Wschodnia_o,17
Wołomin_i,1
Wołomin_o,8
Tłuszcz_i,1
Tłuszcz_o,10
Łochów_i,1
Łochów_o,14
Małkinia_i,1
Małkinia_o,12
Czyżew_i,1
Czyżew_o,10
Szepietowo_i,1
Szepietowo_o,26
Łapy_i,1
Łapy_o,13
Białystok Zielone Wzgórza_i,1
Białystok Zielone Wzgórza_o,3
Białystok_i,25
Białystok_o,35
Sokółka_i,1
Sokółka_o,23
Dąbrowa Białostocka_i,1
Dąbrowa Białostocka_o,23
Augustów_i,2
Augustów_o,22
Suwałki_i,0
Suwałki_o,849
