Station Name,Travel Time
Zielona Góra Główna_i,0
Zielona Góra Główna_o,18
Sulechów_i,8
Sulechów_o,11
Babimost_i,1
Babimost_o,8
Zbąszynek_i,3
Zbąszynek_o,6
Zbąszyń_i,1
Zbąszyń_o,10
Nowy Tomyśl_i,1
Nowy Tomyśl_o,12
Opalenica_i,1
Opalenica_o,23
Poznań Główny_i,5
Poznań Główny_o,29
Gniezno_i,1
Gniezno_o,17
Mogilno_i,1
Mogilno_o,16
Inowrocław_i,1
Inowrocław_o,26
Bydgoszcz Główna_i,3
Bydgoszcz Główna_o,30
Laskowice Pomorskie_i,1
Laskowice Pomorskie_o,45
Tczew_i,1
Tczew_o,18
Gdańsk Główny_i,3
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,2
Gdańsk Wrzeszcz_o,3
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,3
Sopot_i,2
Sopot_o,9
Gdynia Główna_i,7
Gdynia Główna_o,844
