Station Name,Travel Time
Warszawa Wschodnia               ,6
Warszawa Centralna               ,4
Warszawa Zachodnia               ,112
Częstochowa Stradom              ,21
Lubliniec                        ,30
Opole Główne                     ,18
Brzeg                            ,26
Wrocław Główny                   ,50
Wałbrzych Miasto                 ,54
Jelenia Góra                     ,1718
