Station Name,Travel Time
Świnoujście_i,0
Świnoujście_o,11
Międzyzdroje_i,2
Międzyzdroje_o,20
Wysoka Kamieńska_i,1
Wysoka Kamieńska_o,17
Goleniów_i,1
Goleniów_o,18
Szczecin Dąbie_i,1
Szczecin Dąbie_o,11
Szczecin Główny_i,4
Szczecin Główny_o,13
Szczecin Dąbie_i,1
Szczecin Dąbie_o,20
Stargard_i,4
Stargard_o,28
Choszczno_i,1
Choszczno_o,28
Dobiegniew_i,1
Dobiegniew_o,16
Krzyż_i,1
Krzyż_o,19
Wronki_i,1
Wronki_o,9
Szamotuły_i,1
Szamotuły_o,18
Poznań Główny_i,21
Poznań Główny_o,18
Swarzędz_i,1
Swarzędz_o,19
Września_i,2
Września_o,12
Słupca_i,2
Słupca_o,13
Konin_i,1
Konin_o,15
Koło_i,1
Koło_o,22
Kutno_i,1
Kutno_o,20
Łowicz Główny_i,1
Łowicz Główny_o,12
Sochaczew_i,1
Sochaczew_o,28
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,5
Warszawa Centralna_i,11
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,20
Otwock_i,1
Otwock_o,12
Pilawa_i,1
Pilawa_o,23
Dęblin_i,1
Dęblin_o,11
Puławy Miasto_i,1
Puławy Miasto_o,10
Nałęczów_i,1
Nałęczów_o,12
Lublin Zachodni_i,1
Lublin Zachodni_o,5
Lublin Główny_i,29
Lublin Główny_o,8
Świdnik Miasto_i,1
Świdnik Miasto_o,18
Trawniki_i,1
Trawniki_o,24
Krasnystaw Miasto_i,1
Krasnystaw Miasto_o,11
Izbica_i,1
Izbica_o,18
Zawada_i,25
Zawada_o,10
Zamość_i,2
Zamość_o,2
Zamość Starówka_i,1
Zamość Starówka_o,2
Zamość Wschód_i,1
Zamość Wschód_o,30
Werbkowice_i,1
Werbkowice_o,11
Hrubieszów Miasto_i,0
Hrubieszów Miasto_o,1058
