Station Name,Travel Time
Kraków Główny                    ,137
Warszawa Zachodnia               ,4
Warszawa Centralna               ,6
Warszawa Wschodnia               ,92
Iława Główna                     ,32
Malbork                          ,10
Tczew                            ,14
Gdańsk Główny                    ,4
Gdańsk Wrzeszcz                  ,4
Gdańsk Oliwa                     ,4
Sopot                            ,9
Gdynia Główna                    ,1159
