Station Name,Travel Time
Piła Główna_i,0
Piła Główna_o,30
Wyrzysk Osiek_i,1
Wyrzysk Osiek_o,15
Nakło nad Notecią_i,1
Nakło nad Notecią_o,22
Bydgoszcz Główna_i,20
Bydgoszcz Główna_o,4
Bydgoszcz Leśna_i,1
Bydgoszcz Leśna_o,3
Bydgoszcz Wschód_i,1
Bydgoszcz Wschód_o,7
Solec Kujawski_i,1
Solec Kujawski_o,17
Toruń Główny_i,3
Toruń Główny_o,11
Aleksandrów Kujawski_i,1
Aleksandrów Kujawski_o,19
Włocławek_i,1
Włocławek_o,33
Kutno_i,7
Kutno_o,19
Łowicz Główny_i,1
Łowicz Główny_o,13
Sochaczew_i,1
Sochaczew_o,30
Warszawa Zachodnia_i,5
Warszawa Zachodnia_o,4
Warszawa Centralna_i,4
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,503
