Station Name,Travel Time
Bielsko-Biała Główna_i,0
Bielsko-Biała Główna_o,9
Czechowice-Dziedzice_i,1
Czechowice-Dziedzice_o,31
Żory_i,14
Żory_o,10
Rybnik_i,1
Rybnik_o,20
Kuźnia Raciborska_i,1
Kuźnia Raciborska_o,15
Kędzierzyn Koźle_i,1
Kędzierzyn Koźle_o,8
Zdzieszowice_i,1
Zdzieszowice_o,7
Gogolin_i,1
Gogolin_o,16
Opole Główne_i,5
Opole Główne_o,22
Brzeg_i,2
Brzeg_o,9
Oława_i,2
Oława_o,21
Wrocław Główny_i,20
Wrocław Główny_o,5
Wrocław Mikołajów_i,1
Wrocław Mikołajów_o,13
Oborniki Śląskie_i,2
Oborniki Śląskie_o,12
Żmigród_i,2
Żmigród_o,9
Rawicz_i,1
Rawicz_o,18
Leszno_i,1
Leszno_o,15
Kościan_i,1
Kościan_o,25
Poznań Główny_i,17
Poznań Główny_o,34
Gniezno_i,1
Gniezno_o,17
Mogilno_i,1
Mogilno_o,16
Inowrocław_i,1
Inowrocław_o,38
Bydgoszcz Główna_i,0
Bydgoszcz Główna_o,1622
