Station Name,Travel Time
Rzeszów Główny_i,0
Rzeszów Główny_o,22
Dębica_i,0
Dębica_o,15
Tarnów_i,1
Tarnów_o,18
Bochnia_i,0
Bochnia_o,18
Kraków Płaszów_i,1
Kraków Płaszów_o,5
Kraków Główny_i,3
Kraków Główny_o,135
Warszawa Zachodnia_i,1
Warszawa Zachodnia_o,5
Warszawa Centralna_i,3
Warszawa Centralna_o,6
Warszawa Wschodnia_i,2
Warszawa Wschodnia_o,90
Iława Główna_i,0
Iława Główna_o,32
Malbork_i,0
Malbork_o,10
Tczew_i,0
Tczew_o,13
Gdańsk Główny_i,1
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Sopot_i,1
Sopot_o,8
Gdynia Główna_i,0
Gdynia Główna_o,642
