Station Name,Travel Time
Bohumín_i,0
Bohumín_o,6
Chałupki_i,1
Chałupki_o,13
Racibórz_i,1
Racibórz_o,11
Kuźnia Raciborska_i,1
Kuźnia Raciborska_o,16
Kędzierzyn Koźle_i,27
Kędzierzyn Koźle_o,28
Gliwice_i,1
Gliwice_o,6
Zabrze_i,1
Zabrze_o,14
Katowice_i,4
Katowice_o,11
Mysłowice_i,1
Mysłowice_o,9
Jaworzno Szczakowa_i,1
Jaworzno Szczakowa_o,10
Trzebinia_i,1
Trzebinia_o,8
Krzeszowice_i,1
Krzeszowice_o,18
Kraków Główny_i,20
Kraków Główny_o,5
Kraków Płaszów_i,1
Kraków Płaszów_o,21
Bochnia_i,1
Bochnia_o,8
Brzesko Okocim_i,1
Brzesko Okocim_o,15
Tarnów_i,1
Tarnów_o,18
Dębica_i,1
Dębica_o,8
Ropczyce_i,1
Ropczyce_o,5
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,15
Rzeszów Główny_i,3
Rzeszów Główny_o,12
Łańcut_i,1
Łańcut_o,32
Leżajsk_i,1
Leżajsk_o,8
Nowa Sarzyna_i,1
Nowa Sarzyna_o,14
Rudnik nad Sanem_i,1
Rudnik nad Sanem_o,11
Nisko_i,1
Nisko_o,8
Stalowa Wola Centrum_i,1
Stalowa Wola Centrum_o,3
Stalowa Wola Rozwadów_i,1
Stalowa Wola Rozwadów_o,16
Zaklików_i,1
Zaklików_o,22
Kraśnik_i,1
Kraśnik_o,29
Lublin Główny_i,0
Lublin Główny_o,419
