Station Name,Travel Time
Bydgoszcz Główna_i,0
Bydgoszcz Główna_o,4
Bydgoszcz Leśna_i,1
Bydgoszcz Leśna_o,3
Bydgoszcz Wschód_i,1
Bydgoszcz Wschód_o,8
Solec Kujawski_i,1
Solec Kujawski_o,18
Toruń Główny_i,2
Toruń Główny_o,4
Toruń Miasto_i,0
Toruń Miasto_o,3
Toruń Wschodni_i,0
Toruń Wschodni_o,14
Kowalewo Pomorskie_i,0
Kowalewo Pomorskie_o,8
Wąbrzeźno_i,0
Wąbrzeźno_o,11
Jabłonowo Pomorskie_i,0
Jabłonowo Pomorskie_o,22
Iława Główna_i,10
Iława Główna_o,29
Działdowo_i,0
Działdowo_o,9
Mława_i,0
Mława_o,14
Ciechanów_i,8
Ciechanów_o,30
Nowy Dwór Mazowiecki_i,4
Nowy Dwór Mazowiecki_o,25
Warszawa Wschodnia_i,2
Warszawa Wschodnia_o,6
Warszawa Centralna_i,15
Warszawa Centralna_o,4
Warszawa Zachodnia_i,8
Warszawa Zachodnia_o,450
