Station Name,Travel Time
Olsztyn Główny_i,0
Olsztyn Główny_o,3
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,25
Ostróda_i,1
Ostróda_o,19
Iława Główna_i,2
Iława Główna_o,21
Jabłonowo Pomorskie_i,1
Jabłonowo Pomorskie_o,12
Wąbrzeźno_i,1
Wąbrzeźno_o,8
Kowalewo Pomorskie_i,1
Kowalewo Pomorskie_o,14
Toruń Wschodni_i,1
Toruń Wschodni_o,3
Toruń Miasto_i,1
Toruń Miasto_o,3
Toruń Główny_i,3
Toruń Główny_o,21
Inowrocław_i,1
Inowrocław_o,17
Mogilno_i,2
Mogilno_o,17
Gniezno_i,2
Gniezno_o,33
Poznań Główny_i,0
Poznań Główny_o,1749
