Station Name,Travel Time
Gdynia Główna_i,0
Gdynia Główna_o,8
Sopot_i,1
Sopot_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Gdańsk Wrzeszcz_i,1
Gdańsk Wrzeszcz_o,4
Gdańsk Główny_i,3
Gdańsk Główny_o,15
Tczew_i,2
Tczew_o,10
Malbork_i,0
Malbork_o,33
Iława Główna_i,0
Iława Główna_o,89
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,6
Warszawa Centralna_i,5
Warszawa Centralna_o,4
Warszawa Zachodnia_i,2
Warszawa Zachodnia_o,135
Kraków Główny_i,3
Kraków Główny_o,5
Kraków Płaszów_i,1
Kraków Płaszów_o,18
Bochnia_i,0
Bochnia_o,17
Tarnów_i,1
Tarnów_o,15
Dębica_i,0
Dębica_o,23
Rzeszów Główny_i,0
Rzeszów Główny_o,1430
