Station Name,Travel Time
Racibórz_i,0
Racibórz_o,12
Kuźnia Raciborska_i,0
Kuźnia Raciborska_o,15
Kędzierzyn Koźle_i,10
Kędzierzyn Koźle_o,28
Gliwice_i,12
Gliwice_o,6
Zabrze_i,1
Zabrze_o,9
Chorzów Batory_i,1
Chorzów Batory_o,6
Katowice_i,7
Katowice_o,9
Sosnowiec Główny_i,1
Sosnowiec Główny_o,7
Będzin Miasto_i,0
Będzin Miasto_o,3
Dąbrowa Górnicza_i,2
Dąbrowa Górnicza_o,15
Zawiercie_i,3
Zawiercie_o,7
Myszków_i,8
Myszków_o,15
Częstochowa_i,5
Częstochowa_o,23
Radomsko_i,1
Radomsko_o,25
Piotrków Trybunalski_i,1
Piotrków Trybunalski_o,21
Koluszki_i,1
Koluszki_o,18
Skierniewice_i,1
Skierniewice_o,11
Żyrardów_i,1
Żyrardów_o,19
Warszawa Zachodnia_i,6
Warszawa Zachodnia_o,5
Warszawa Centralna_i,4
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,13
Legionowo_i,1
Legionowo_o,8
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,27
Ciechanów_i,1
Ciechanów_o,14
Mława_i,1
Mława_o,10
Działdowo_i,1
Działdowo_o,14
Nidzica_i,1
Nidzica_o,19
Olsztynek_i,1
Olsztynek_o,19
Olsztyn Zachodni_i,1
Olsztyn Zachodni_o,4
Olsztyn Główny_i,0
Olsztyn Główny_o,415
